jahrgang,vorname,geschlecht,Anzahl
1980,Mert,männlich,1
1980,Mesut,männlich,2
1980,Metin,männlich,1
1980,Micael,männlich,1
1980,Micha,männlich,3
1980,Michael,männlich,103
1980,Michal,männlich,4
1980,Michel,männlich,10
1980,Michele,männlich,7
1980,Miguel,männlich,9
1980,Mihael,männlich,1
1980,Mihai,männlich,1
1980,Mika,männlich,1
1980,Mike,männlich,5
1980,Mikhail,männlich,1
1980,Miklos,männlich,1
1980,Mikolaj,männlich,1
1980,Milos,männlich,3
1980,Miodrag,männlich,1
1980,Miran,männlich,1
1980,Mirco,männlich,2
1980,Mirko,männlich,6
1980,Miro,männlich,1
1980,Miroslav,männlich,6
1980,Mirza,männlich,2
1980,Mischa,männlich,1
1980,Mladen,männlich,2
1980,Mohamed,männlich,7
1980,Mohammad,männlich,12
1980,Mohammed,männlich,5
1980,Mohsen,männlich,1
1980,Moreno,männlich,2
1980,Moritz,männlich,6
1980,Muhamet,männlich,2
1980,Muhammed,männlich,2
1980,Muharem,männlich,1
1980,Muharrem,männlich,1
1980,Murat,männlich,1
1980,Mustafa,männlich,6
1980,Mustapha,männlich,1
1980,Nader,männlich,1
1980,Nadim,männlich,1
1980,Naftali,männlich,1
1980,Naim,männlich,1
1980,Naser,männlich,1
1980,Nathanael,männlich,1
1980,Nazmi,männlich,1
1980,Nebojsa,männlich,1
1980,Nelson,männlich,4
1980,Nenad,männlich,2
1980,Neven,männlich,1
1980,Nicholas,männlich,1
1980,Nick,männlich,2
1980,Nico,männlich,4
1980,Nicola,männlich,1
1980,Nicolai,männlich,1
1980,Nicolas,männlich,19
1980,Niels,männlich,1
1980,Niklaus,männlich,5
1980,Niko,männlich,4
1980,Nikola,männlich,2
1980,Nikolai,männlich,1
1980,Nikolaos,männlich,4
1980,Nils,männlich,10
1980,Nino,männlich,2
1980,Norman,männlich,2
1980,Novica,männlich,2
1980,Noël,männlich,1
1980,Nuno,männlich,5
1980,Nunzio,männlich,1
1980,Nuri,männlich,1
1980,Olaf,männlich,1
1980,Ole,männlich,1
1980,Oleg,männlich,1
1980,Oliver,männlich,34
1980,Olivier,männlich,12
1980,Omar,männlich,3
1980,Omid,männlich,1
1980,Ondrej,männlich,3
1980,Orhan,männlich,1
1980,Oscar,männlich,3
1980,Osman,männlich,1
1980,Ozan,männlich,1
1980,Pablo,männlich,3
1980,Paolo,männlich,5
1980,Pascal,männlich,32
1980,Pasquale,männlich,5
1980,Pasqualino,männlich,1
1980,Patric,männlich,5
1980,Patrice,männlich,2
1980,Patricio,männlich,1
1980,Patrick,männlich,48
1980,Patrik,männlich,7
1980,Patrizio,männlich,1
1980,Patryk,männlich,1
1980,Paul,männlich,11
1980,Paulo,männlich,4
1980,Pavle,männlich,1
1980,Pavol,männlich,2
1980,Pawel,männlich,2
1980,Pedro,männlich,9
1980,Peer,männlich,1
1980,Per,männlich,1
1980,Petar,männlich,1
1980,Peter,männlich,27
1980,Petr,männlich,4
1980,Petros,männlich,2
1980,Philemon,männlich,1
1980,Philip,männlich,9
1980,Philipp,männlich,46
1980,Philippe,männlich,18
1980,Piero,männlich,1
1980,Pierre,männlich,4
1980,Piotr,männlich,4
1980,Pirmin,männlich,2
1980,Pius,männlich,2
1980,Predrag,männlich,4
1980,Quirin,männlich,1
1980,Radomir,männlich,2
1980,Rafael,männlich,5
1980,Raffael,männlich,1
1980,Raffaele,männlich,1
1980,Rahim,männlich,1
1980,Rainer,männlich,1
1980,Rajesh,männlich,1
1980,Ralf,männlich,4
1980,Ralph,männlich,4
1980,Ramesh,männlich,1
1980,Ramon,männlich,2
1980,Ramun,männlich,1
1980,Ranko,männlich,1
1980,Raoul,männlich,4
1980,Raphael,männlich,22
1980,Raphaël,männlich,3
1980,Rashid,männlich,1
1980,Rasim,männlich,1
1980,Rasmus,männlich,1
1980,Raul,männlich,3
1980,Raza,männlich,1
1980,Raúl,männlich,1
1980,Reinhold,männlich,1
1980,Remo,männlich,10
1980,Renato,männlich,5
1980,Rene,männlich,1
1980,Renzo,männlich,1
1980,René,männlich,15
1980,Reto,männlich,22
1980,Reza,männlich,2
1980,Ricardo,männlich,10
1980,Riccardo,männlich,2
1980,Richard,männlich,10
1980,Rico,männlich,1
1980,Ridvan,männlich,2
1980,Robel,männlich,1
1980,Robert,männlich,16
1980,Roberto,männlich,4
1980,Robin,männlich,3
1980,Rodrigo,männlich,4
1980,Roger,männlich,27
1980,Roland,männlich,15
1980,Rolando,männlich,1
1980,Rolf,männlich,8
1980,Romain,männlich,1
1980,Roman,männlich,26
1980,Ron,männlich,1
1980,Ronald,männlich,3
1980,Ronan,männlich,1
1980,Ronny,männlich,4
1980,Rouven,männlich,1
1980,Roy,männlich,1
1980,Ruben,männlich,1
1980,Ruedi,männlich,1
1980,Rui,männlich,2
1980,Ryan,männlich,1
1980,Róbert,männlich,1
1980,Sabri,männlich,1
1980,Sacha,männlich,2
1980,Sadik,männlich,1
1980,Safet,männlich,2
1980,Sai,männlich,1
1980,Said,männlich,1
1980,Salim,männlich,2
1980,Salomon,männlich,1
1980,Salvador,männlich,1
1980,Salvatore,männlich,6
1980,Sam,männlich,2
1980,Sami,männlich,2
1980,Samir,männlich,2
1980,Samson,männlich,2
1980,Samuel,männlich,23
1980,Samuele,männlich,3
1980,Sandeep,männlich,1
1980,Sandro,männlich,11
1980,Santiago,männlich,1
1980,Sasa,männlich,2
1980,Sascha,männlich,7
1980,Sasha,männlich,1
1980,Saul,männlich,1
1980,Savas,männlich,1
1980,Saverio,männlich,1
1980,Scott,männlich,1
1980,Sean,männlich,2
1980,Sebastian,männlich,18
1980,Sebastiano,männlich,4
1980,Sebastien,männlich,1
1980,Sefedin,männlich,1
1980,Selim,männlich,1
1980,Senad,männlich,2
1980,Serafin,männlich,1
1980,Serdar,männlich,2
1980,Serge,männlich,2
1980,Sergey,männlich,1
1980,Sergio,männlich,6
1980,Serkan,männlich,3
1980,Severin,männlich,5
1980,Seyed,männlich,1
1980,Shkelzen,männlich,1
1980,Silvan,männlich,8
1980,Silvio,männlich,9
1980,Simeon,männlich,1
1980,Simon,männlich,44
1980,Simone,männlich,4
1980,Sinan,männlich,1
1980,Sladjan,männlich,1
1980,Slavisa,männlich,2
1980,Slavko,männlich,1
1980,Slawomir,männlich,1
1980,Spyridon,männlich,1
1980,Srdjan,männlich,1
1980,Srecko,männlich,2
1980,Stanislav,männlich,1
1980,Stefan,männlich,57
1980,Stefano,männlich,4
1980,Steffen,männlich,8
1980,Stephan,männlich,19
1980,Stephen,männlich,2
1980,Steve,männlich,2
1980,Steven,männlich,4
1980,Stuart,männlich,2
1980,Stéphane,männlich,1
1980,Suad,männlich,2
1980,Suzan,männlich,1
1980,Sven,männlich,11
1980,Sylvain,männlich,2
1980,Sébastien,männlich,2
1980,Sérgio,männlich,5
1980,Sören,männlich,1
1980,Tan,männlich,1
1980,Tarik,männlich,2
1980,Tashi,männlich,3
1980,Tefik,männlich,1
1980,Telmo,männlich,1
1980,Tenzin,männlich,1
1980,Terence,männlich,1
1980,Thanh,männlich,1
1980,Thierry,männlich,3
1980,Thilo,männlich,1
1980,Thomas,männlich,89
1980,Thorsten,männlich,2
1980,Tiago,männlich,4
1980,Tibor,männlich,2
1980,Till,männlich,1
1980,Tilo,männlich,1
1980,Tim,männlich,5
1980,Timo,männlich,3
1980,Timothy,männlich,2
1980,Timur,männlich,1
1980,Tina,männlich,1
1980,Tino,männlich,2
1980,Tobias,männlich,32
1980,Toby,männlich,1
1980,Tolga,männlich,1
1980,Tom,männlich,3
1980,Tomas,männlich,1
1980,Tomasz,männlich,2
1980,Tomislav,männlich,1
1980,Tommaso,männlich,2
1980,Toni,männlich,1
1980,Tony,männlich,1
1980,Torsten,männlich,3
1980,Tristan,männlich,1
1980,Tuncay,männlich,1
1980,Ueli,männlich,2
1980,Ufuk,männlich,2
1980,Ulf,männlich,1
1980,Ulrich,männlich,4
1980,Urim,männlich,1
1980,Urs,männlich,11
1980,Ursin,männlich,1
1980,Uwe,männlich,2
1980,Vadim,männlich,2
1980,Vahid,männlich,2
1980,Valerio,männlich,1
1980,Van,männlich,2
1980,Vasco,männlich,2
1980,Vasilios,männlich,1
1980,Vedran,männlich,1
1980,Venkata,männlich,1
1980,Vicente,männlich,1
1980,Victor,männlich,2
1980,Vijay,männlich,2
1980,Viktor,männlich,1
1980,Vincent,männlich,3
1980,Vincenzo,männlich,1
1980,Vito,männlich,1
1980,Vitor,männlich,2
1980,Vittorio,männlich,1
1980,Vitus,männlich,1
1980,Vladimir,männlich,6
1980,Volker,männlich,1
1980,Volodymyr,männlich,1
1980,Walter,männlich,3
1980,Wanja,männlich,1
1980,Werner,männlich,2
1980,William,männlich,1
1980,Wojciech,männlich,4
1980,Wolfgang,männlich,4
1980,Xaver,männlich,2
1980,Xavier,männlich,3
1980,Yakup,männlich,1
1980,Yanik,männlich,1
1980,Yann,männlich,3
1980,Yannic,männlich,1
1980,Yannick,männlich,2
1980,Yilmaz,männlich,1
1980,Youssef,männlich,1
1980,Yunus,männlich,1
1980,Yves,männlich,12
1980,Zeljko,männlich,2
1980,Zoltan,männlich,2
1980,Zoran,männlich,4
1980,Zsolt,männlich,2
1980,Özcan,männlich,1
1979,Aaron,männlich,1
1979,Abdelaziz,männlich,1
1979,Abdi,männlich,2
1979,Abdul,männlich,2
1979,Abraham,männlich,2
1979,Achille,männlich,1
1979,Adam,männlich,3
1979,Adel,männlich,1
1979,Adem,männlich,1
1979,Adil,männlich,1
1979,Aditya,männlich,1
1979,Adnan,männlich,2
1979,Adrian,männlich,22
1979,Adriano,männlich,3
1979,Afrim,männlich,1
1979,Agron,männlich,2
1979,Ahmed,männlich,3
1979,Ahmet,männlich,4
1979,Alain,männlich,5
1979,Alan,männlich,4
1979,Albert,männlich,2
1979,Alberto,männlich,3
1979,Aldo,männlich,2
1979,Alejandro,männlich,5
1979,Aleksandar,männlich,8
1979,Aleksander,männlich,1
1979,Alen,männlich,2
1979,Alessandro,männlich,7
1979,Alessio,männlich,1
1979,Alex,männlich,2
1979,Alexander,männlich,27
1979,Alexandre,männlich,4
1979,Alexandros,männlich,3
1979,Alexey,männlich,1
1979,Ali,männlich,11
1979,Almir,männlich,2
1979,Alvaro,männlich,2
1979,Amar,männlich,1
1979,Amedeo,männlich,1
1979,Amin,männlich,1
1979,Amir,männlich,3
1979,Amit,männlich,2
1979,Anatol,männlich,1
1979,Andi,männlich,1
1979,Andras,männlich,1
1979,Andre,männlich,1
1979,Andrea,männlich,2
1979,Andreas,männlich,61
1979,Andrei,männlich,4
1979,Andres,männlich,1
1979,Andrew,männlich,2
1979,Andrey,männlich,3
1979,Andri,männlich,2
1979,Andrija,männlich,2
1979,Andrin,männlich,3
1979,András,männlich,1
1979,André,männlich,16
1979,Andrés,männlich,1
1979,Andy,männlich,2
1979,Angelo,männlich,4
1979,Anil,männlich,1
1979,Anthony,männlich,1
1979,Antoine,männlich,1
1979,Anton,männlich,3
1979,Antonin,männlich,1
1979,Antonio,männlich,12
1979,Antonios,männlich,2
1979,António,männlich,2
1979,Apostolos,männlich,2
1979,Arben,männlich,4
1979,Ardian,männlich,1
1979,Ari,männlich,2
1979,Arianit,männlich,1
1979,Arif,männlich,3
1979,Arlind,männlich,1
1979,Armando,männlich,3
1979,Armin,männlich,4
1979,Armindo,männlich,1
1979,Arnaud,männlich,2
1979,Arne,männlich,1
1979,Artan,männlich,2
1979,Artem,männlich,2
1979,Arthur,männlich,1
1979,Artur,männlich,1
1979,Asim,männlich,1
1979,Athanasios,männlich,2
1979,Attila,männlich,1
1979,Augusto,männlich,1
1979,Aurélien,männlich,1
1979,Avelino,männlich,1
1979,Axel,männlich,1
1979,Axmed,männlich,1
1979,Aydin,männlich,2
1979,Ayman,männlich,1
1979,Aziz,männlich,1
1979,Bajram,männlich,1
1979,Balazs,männlich,1
1979,Balthasar,männlich,1
1979,Balázs,männlich,2
1979,Baris,männlich,4
1979,Bart,männlich,1
1979,Bartosz,männlich,2
1979,Basil,männlich,1
1979,Bastian,männlich,3
1979,Beat,männlich,9
1979,Behar,männlich,1
1979,Bekim,männlich,2
1979,Bekir,männlich,1
1979,Benedikt,männlich,1
1979,Benjamin,männlich,27
1979,Benno,männlich,3
1979,Benny,männlich,1
1979,Benoît,männlich,1
1979,Bernard,männlich,2
1979,Bernd,männlich,3
1979,Bernhard,männlich,10
1979,Bertram,männlich,2
1979,Bertrand,männlich,2
1979,Besnik,männlich,1
1979,Biagio,männlich,1
1979,Bilal,männlich,1
1979,Björn,männlich,6
1979,Blaise,männlich,2
1979,Bogdan,männlich,1
1979,Bojan,männlich,3
1979,Boris,männlich,2
1979,Brandon,männlich,2
1979,Branko,männlich,1
1979,Brian,männlich,3
1979,Bruno,männlich,9
1979,Bryan,männlich,1
1979,Burhan,männlich,1
1979,Burkhard,männlich,1
1979,Béla,männlich,1
1979,Bülent,männlich,1
1979,Calogero,männlich,1
1979,Carl,männlich,3
1979,Carlo,männlich,5
1979,Carlos,männlich,12
1979,Carmelo,männlich,2
1979,Carsten,männlich,4
1979,Casimiro,männlich,1
1979,Caspar,männlich,4
1979,Cedric,männlich,1
1979,Cemal,männlich,1
1979,Cemil,männlich,1
1979,Cengiz,männlich,2
1979,Cesar,männlich,3
1979,Charles,männlich,2
1979,Chris,männlich,1
1979,Christian,männlich,79
1979,Christof,männlich,6
1979,Christoph,männlich,48
1979,Christophe,männlich,6
1979,Christopher,männlich,4
1979,Christos,männlich,2
1979,Claude,männlich,6
1979,Claudio,männlich,18
1979,Claudius,männlich,1
1979,Colin,männlich,1
1979,Conrad,männlich,1
1979,Constantin,männlich,3
1979,Cornel,männlich,1
1979,Cornelius,männlich,3
1979,Corsin,männlich,2
1979,Cosimo,männlich,2
1979,Cristian,männlich,1
1979,Csaba,männlich,1
1979,Curdin,männlich,1
1979,Cyril,männlich,1
1979,Cyrill,männlich,3
1979,Cyrille,männlich,1
1979,Cédric,männlich,1
1979,Dalibor,männlich,3
1979,Damian,männlich,1
1979,Dan,männlich,2
1979,Daniel,männlich,74
1979,Daniele,männlich,6
1979,Danijel,männlich,2
1979,Danilo,männlich,5
1979,Danny,männlich,2
1979,Dario,männlich,8
1979,Darko,männlich,1
1979,David,männlich,48
1979,Davide,männlich,6
1979,Dawid,männlich,1
1979,Dawit,männlich,1
1979,Deepak,männlich,1
1979,Dejan,männlich,5
1979,Denis,männlich,3
1979,Deniz,männlich,2
1979,Dennis,männlich,5
1979,Derek,männlich,2
1979,Detlef,männlich,1
1979,Didier,männlich,2
1979,Diego,männlich,8
1979,Dieter,männlich,4
1979,Dietrich,männlich,1
1979,Dimitri,männlich,1
1979,Dimitrios,männlich,7
1979,Dino,männlich,3
1979,Dirk,männlich,10
1979,Djordje,männlich,1
1979,Domagoj,männlich,2
1979,Domenico,männlich,3
1979,Domingos,männlich,1
1979,Dominic,männlich,7
1979,Dominik,männlich,18
1979,Dominique,männlich,1
1979,Donato,männlich,2
1979,Douglas,männlich,1
1979,Dragan,männlich,4
1979,Dragisa,männlich,1
1979,Dragoljub,männlich,1
1979,Dragomir,männlich,1
1979,Dragoslav,männlich,1
1979,Driton,männlich,1
1979,Dusan,männlich,2
1979,Dusko,männlich,2
1979,Dániel,männlich,1
1979,Edmond,männlich,1
1979,Edouard,männlich,1
1979,Eduardo,männlich,3
1979,Edwin,männlich,1
1979,Elia,männlich,1
1979,Elias,männlich,1
1979,Elie,männlich,1
1979,Elmar,männlich,1
1979,Emanuel,männlich,9
1979,Emanuele,männlich,4
1979,Emilio,männlich,2
1979,Emir,männlich,1
1979,Emmanuel,männlich,1
1979,Emre,männlich,2
1979,Enes,männlich,1
1979,Engin,männlich,1
1979,Enrico,männlich,4
1979,Enrique,männlich,3
1979,Enver,männlich,1
1979,Enzo,männlich,1
1979,Eric,männlich,9
1979,Erich,männlich,1
1979,Erik,männlich,3
1979,Erin,männlich,1
1979,Erkan,männlich,2
1979,Ernest,männlich,1
1979,Ernesto,männlich,1
1979,Erwin,männlich,3
1979,Esteban,männlich,1
1979,Etienne,männlich,2
1979,Eugenio,männlich,1
1979,Fabian,männlich,28
1979,Fabiano,männlich,1
1979,Fabio,männlich,10
1979,Fabrice,männlich,6
1979,Fabrizio,männlich,2
1979,Farhad,männlich,1
1979,Farid,männlich,1
1979,Fatih,männlich,2
1979,Fatmir,männlich,3
1979,Fatos,männlich,1
1979,Federico,männlich,3
1979,Felipe,männlich,1
1979,Felix,männlich,12
1979,Ferenc,männlich,1
1979,Fernando,männlich,5
1979,Fikret,männlich,1
1979,Filip,männlich,1
1979,Filipe,männlich,5
1979,Filippo,männlich,2
1979,Filmon,männlich,1
1979,Finn,männlich,1
1979,Flavio,männlich,3
1979,Florent,männlich,1
1979,Florian,männlich,30
1979,Flurin,männlich,1
1979,Fotios,männlich,1
1979,Francesco,männlich,6
1979,Francis,männlich,1
1979,Francisco,männlich,7
1979,Franco,männlich,2
1979,Francois,männlich,1
1979,Frank,männlich,11
1979,Franz,männlich,2
1979,François,männlich,3
1979,Fred,männlich,1
1979,Freddy,männlich,1
1979,Frederick,männlich,1
1979,Frederik,männlich,1
1979,Fredrik,männlich,1
1979,Friedrich,männlich,1
1979,Fritz,männlich,1
1979,Frédéric,männlich,1
1979,Félix,männlich,1
1979,Gabor,männlich,3
1979,Gabriel,männlich,7
1979,Gabriele,männlich,2
1979,Gaby,männlich,1
1979,Gani,männlich,1
1979,Gavin,männlich,1
1979,Gazmend,männlich,2
1979,Georg,männlich,6
1979,George,männlich,2
1979,Georgios,männlich,3
1979,Gerald,männlich,1
1979,Gerardo,männlich,1
1979,Gergely,männlich,1
1979,Gerhard,männlich,1
1979,German,männlich,1
1979,Gian,männlich,4
1979,Gian-Andrea,männlich,1
1979,Giancarlo,männlich,1
1979,Gianni,männlich,3
1979,Gilbert,männlich,1
1979,Gilles,männlich,1
1979,Gion,männlich,3
1979,Giorgio,männlich,1
1979,Giovanni,männlich,6
1979,Giuliano,männlich,1
1979,Giulio,männlich,1
1979,Giuseppe,männlich,8
1979,Glenn,männlich,1
1979,Goran,männlich,3
1979,Gregor,männlich,12
1979,Gregory,männlich,2
1979,Grzegorz,männlich,1
1979,Grégoire,männlich,1
1979,Grégory,männlich,2
1979,Guido,männlich,4
1979,Guillaume,männlich,2
1979,Guillermo,männlich,2
1979,Gunnar,männlich,1
1979,Gustavo,männlich,1
1979,Guy,männlich,3
1979,Gyula,männlich,1
1979,Gábor,männlich,2
1979,Gérard,männlich,1
1979,Gëzim,männlich,1
1979,Habib,männlich,1
1979,Hakan,männlich,1
1979,Hamdi,männlich,1
1979,Hamed,männlich,1
1979,Hamza,männlich,1
1979,Hannes,männlich,4
1979,Hans,männlich,5
1979,Hans-Peter,männlich,1
1979,Hanspeter,männlich,2
1979,Harald,männlich,1
1979,Harry,männlich,2
1979,Hasan,männlich,2
1979,Hassan,männlich,1
1979,Hector,männlich,2
1979,Heiko,männlich,1
1979,Heiner,männlich,2
1979,Helder,männlich,1
1979,Helge,männlich,1
1979,Henning,männlich,3
1979,Henri,männlich,1
1979,Henrik,männlich,1
1979,Henrique,männlich,1
1979,Hermann,männlich,2
1979,Holger,männlich,1
1979,Hugo,männlich,1
1979,Hüseyin,männlich,2
1979,Ian,männlich,2
1979,Ibrahim,männlich,8
1979,Idriz,männlich,1
1979,Ignacio,männlich,1
1979,Igor,männlich,5
1979,Ilir,männlich,1
1979,Ilyas,männlich,1
1979,Ingmar,männlich,1
1979,Ingo,männlich,2
1979,Ioannis,männlich,2
1979,Ismail,männlich,2
1979,Ismet,männlich,2
1979,Issa,männlich,1
1979,Istvan,männlich,1
1979,Isuf,männlich,1
1979,Ivan,männlich,10
1979,Ivano,männlich,2
1979,Ivica,männlich,2
1979,Ivo,männlich,7
1979,Jacob,männlich,4
1979,Jacques,männlich,1
1979,Jaime,männlich,1
1979,Jakob,männlich,1
1979,Jakub,männlich,3
1979,Jamal,männlich,1
1979,James,männlich,3
1979,Jamie,männlich,1
1979,Jan,männlich,29
1979,Janosch,männlich,1
1979,Janusz,männlich,1
1979,Jascha,männlich,1
1979,Jasmin,männlich,2
1979,Jason,männlich,3
1979,Javier,männlich,3
1979,Jean,männlich,3
1979,Jean-Baptiste,männlich,2
1979,Jean-Claude,männlich,1
1979,Jean-François,männlich,1
1979,Jean-Marc,männlich,2
1979,Jean-Marie,männlich,1
1979,Jeffrey,männlich,2
1979,Jens,männlich,13
1979,Jeremias,männlich,1
1979,Jeremy,männlich,1
1979,Jerome,männlich,1
1979,Jerry,männlich,1
1979,Jerzy,männlich,1
1979,Jeton,männlich,2
1979,Jimmy,männlich,1
1979,Joachim,männlich,3
1979,Jochen,männlich,1
1979,Jodok,männlich,1
1979,Joel,männlich,3
1979,Johann,männlich,4
1979,Johannes,männlich,9
1979,John,männlich,4
1979,Johnny,männlich,1
1979,Jonas,männlich,19
1979,Jonatan,männlich,1
1979,Jonathan,männlich,2
1979,Jordan,männlich,1
1979,Jordi,männlich,1
1979,Jorge,männlich,7
1979,Joris,männlich,1
1979,Jose,männlich,8
1979,Josef,männlich,2
1979,Joseph,männlich,2
1979,Joshua,männlich,1
1979,Josip,männlich,1
1979,Josua,männlich,1
1979,José,männlich,6
1979,Jovan,männlich,1
1979,Jovica,männlich,1
1979,Jozef,männlich,1
1979,João,männlich,2
1979,Joël,männlich,4
1979,Juan,männlich,11
1979,Julian,männlich,2
1979,Julien,männlich,5
1979,Julio,männlich,1
1979,Juri,männlich,1
1979,Justin,männlich,3
1979,Jérémie,männlich,1
1979,Jérôme,männlich,6
1979,József,männlich,1
1979,Jörg,männlich,5
1979,Jürg,männlich,5
1979,Jürgen,männlich,1
1979,Kadri,männlich,1
1979,Kai,männlich,3
1979,Karel,männlich,1
1979,Karim,männlich,2
1979,Karl,männlich,3
1979,Karol,männlich,1
1979,Karsten,männlich,3
1979,Kasimir,männlich,1
1979,Kaspar,männlich,1
1979,Kay,männlich,1
1979,Kazim,männlich,1
1979,Kemal,männlich,1
1979,Ken,männlich,3
1979,Kenneth,männlich,2
1979,Kerim,männlich,1
1979,Kevin,männlich,2
1979,Khaled,männlich,1
1979,Kilian,männlich,4
1979,Kirill,männlich,1
1979,Klaus,männlich,3
1979,Kolja,männlich,1
1979,Konrad,männlich,4
1979,Konstantin,männlich,4
1979,Konstantinos,männlich,2
1979,Kresimir,männlich,1
1979,Kristian,männlich,1
1979,Kristijan,männlich,1
1979,Krzysztof,männlich,1
1979,Kuno,männlich,1
1979,Kurt,männlich,1
1979,Labinot,männlich,1
1979,Lars,männlich,13
1979,Lasse,männlich,1
1979,Laurent,männlich,2
1979,Laurenz,männlich,1
1979,Lauro,männlich,1
1979,Lawrence,männlich,1
1979,Leander,männlich,1
1979,Leandro,männlich,1
1979,Lennart,männlich,2
1979,Leo,männlich,3
1979,Leonardo,männlich,3
1979,Leonel,männlich,1
1979,Leslie,männlich,1
1979,Liam,männlich,1
1979,Lino,männlich,1
1979,Linus,männlich,1
1979,Lior,männlich,1
1979,Livio,männlich,1
1979,Ljubisa,männlich,1
1979,Lobsang,männlich,3
1979,Lorenz,männlich,4
1979,Lorenzo,männlich,5
1979,Loris,männlich,1
1979,Lothar,männlich,1
1979,Louis,männlich,1
1979,Luan,männlich,1
1979,Luc,männlich,1
1979,Luca,männlich,10
1979,Lucas,männlich,3
1979,Luciano,männlich,2
1979,Lucio,männlich,1
1979,Ludovic,männlich,1
1979,Ludwig,männlich,1
1979,Luigi,männlich,4
1979,Luis,männlich,11
1979,Luiz,männlich,2
1979,Lukas,männlich,31
1979,Luke,männlich,1
1979,Lulzim,männlich,1
1979,Lutz,männlich,3
1979,Luzius,männlich,1
1979,Luís,männlich,1
1979,László,männlich,2
1979,Léo,männlich,1
1979,Léon,männlich,1
1979,Maarten,männlich,1
1979,Maciej,männlich,1
1979,Magnus,männlich,2
1979,Mahdi,männlich,1
1979,Mahmut,männlich,2
1979,Maik,männlich,1
1979,Malte,männlich,1
1979,Mamadou,männlich,1
1979,Manfred,männlich,1
1979,Manuel,männlich,27
1979,Marc,männlich,41
1979,Marcel,männlich,33
1979,Marcello,männlich,2
1979,Marcelo,männlich,2
1979,Marcio,männlich,1
1979,Marco,männlich,47
1979,Marcos,männlich,3
1979,Marcus,männlich,3
1979,Maria,männlich,1
1979,Mario,männlich,15
1979,Marius,männlich,1
1979,Marjan,männlich,1
1979,Mark,männlich,5
1979,Marko,männlich,3
1979,Markus,männlich,35
1979,Marlon,männlich,2
1979,Martial,männlich,1
1979,Martin,männlich,56
1979,Martino,männlich,1
1979,Marwan,männlich,1
1979,Massimo,männlich,5
1979,Mateo,männlich,1
1979,Mathias,männlich,14
1979,Mathieu,männlich,4
1979,Matteo,männlich,3
1979,Matthew,männlich,2
1979,Matthias,männlich,52
1979,Matthieu,männlich,1
1979,Mattia,männlich,1
1979,Mattias,männlich,3
1979,Mauricio,männlich,1
1979,Maurizio,männlich,1
1979,Mauro,männlich,5
1979,Maxim,männlich,2
1979,Maximilian,männlich,3
1979,Md,männlich,1
1979,Mehdi,männlich,1
1979,Mehmet,männlich,7
1979,Meir,männlich,1
1979,Melchior,männlich,1
1979,Menachem,männlich,1
1979,Mentor,männlich,1
1979,Micael,männlich,1
1979,Micha,männlich,2
1979,Michael,männlich,90
1979,Michal,männlich,6
1979,Michaël,männlich,2
1979,Michel,männlich,12
1979,Michele,männlich,6
1979,Miguel,männlich,1
1979,Mikael,männlich,1
1979,Mike,männlich,3
1979,Mikhail,männlich,1
1979,Miklós,männlich,1
1979,Milan,männlich,2
1979,Milenko,männlich,1
1979,Milivoje,männlich,1
1979,Milos,männlich,1
1979,Miloš,männlich,1
1979,Miodrag,männlich,2
1979,Mirza,männlich,2
1979,Mohamad,männlich,2
1979,Mohamed,männlich,9
1979,Mohammad,männlich,6
1979,Mohammed,männlich,6
1979,Moreno,männlich,2
1979,Morgan,männlich,1
1979,Moritz,männlich,7
1979,Muhamet,männlich,1
1979,Muhammad,männlich,3
1979,Muhammed,männlich,1
1979,Murat,männlich,5
1979,Mustafa,männlich,1
1979,Mário,männlich,1
1979,Nabil,männlich,1
1979,Naim,männlich,3
1979,Naser,männlich,1
1979,Navid,männlich,1
1979,Nebojsa,männlich,1
1979,Neil,männlich,1
1979,Nelson,männlich,1
1979,Nenad,männlich,2
1979,Nestor,männlich,2
1979,Neven,männlich,1
1979,Ngoc,männlich,1
1979,Nicholas,männlich,5
1979,Nick,männlich,1
1979,Nico,männlich,5
1979,Nicola,männlich,9
1979,Nicolas,männlich,12
1979,Nicolo,männlich,1
1979,Niels,männlich,2
1979,Niklas,männlich,1
1979,Niklaus,männlich,2
1979,Nikola,männlich,3
1979,Nikolai,männlich,1
1979,Nikolaos,männlich,1
1979,Nikolas,männlich,1
1979,Nikolaus,männlich,1
1979,Nikolay,männlich,2
1979,Nils,männlich,5
1979,Nino,männlich,4
1979,Noel,männlich,1
1979,Norbert,männlich,3
1979,Norman,männlich,1
1979,Nuno,männlich,6
1979,Nur,männlich,2
1979,Nuri,männlich,1
1979,Oleg,männlich,1
1979,Oliver,männlich,33
1979,Olivier,männlich,6
1979,Omar,männlich,2
1979,Omer,männlich,2
1979,Onur,männlich,1
1979,Orhan,männlich,1
1979,Orlando,männlich,1
1979,Oscar,männlich,5
1979,Oskar,männlich,1
1979,Osman,männlich,3
1979,Ozan,männlich,1
1979,Pablo,männlich,7
1979,Paolo,männlich,2
1979,Pascal,männlich,19
1979,Patric,männlich,3
1979,Patrick,männlich,34
1979,Patrik,männlich,5
1979,Paul,männlich,5
1979,Paulo,männlich,6
1979,Pavel,männlich,1
1979,Pavol,männlich,1
1979,Pawel,männlich,2
1979,Pedro,männlich,6
1979,Peter,männlich,20
1979,Petr,männlich,1
